"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000056936","819005015540","","","","echinacea elderberry tea 18 bags buddha tea","1","$3.72","$3.72","$6.99","46.78%"
"210000057019","036192122466","","","","lemonade strawberry OG 32oz Santa Cruz","11","$23.21","$2.11","$3.99","47.12%"
"210000057085","856516005004","","","","chia squeeze cherry love 3.5oz","10","$11.30","$1.13","$2.19","48.4%"
"210000057097","815369010757","","","","soda blood orange italian OG","8","$26.64","$3.33","$5.19","35.84%"
"210000057105","815369014564","","","","coconut water OG 1 liter cadia","11","$44.00","$4.00","$6.19","35.38%"
"210000057140","819005014505","","","","cranberry comfort tea OG 18bags","2","$7.44","$3.72","$6.99","46.78%"
"210000057365","032917003232","","","","reishi rooibos orange 16 tea bags traditional medicinals","5","$17.30","$3.46","$6.69","48.28%"
"210000057456","850025765244","","","","energy drink blackberry lemon odyssey","6","$14.82","$2.47","$3.99","38.1%"
"210000057652","322654002835","","","","collagen peptides daily wellness chocolate 8oz great lakes collagen co","3","$46.50","$15.50","$28.99","46.53%"
"210000057656","819005010293","","","","holy basil tea 18 bags Buddha tea","4","$15.96","$3.99","$6.99","42.92%"
"210000057713","322654002576","","","","collagen peptides daily wellness vanilla 10 oz great lakes collagen co","1","$15.50","$15.50","$28.99","46.53%"
"210000057721","813026020156","","","","chamomile vanilla tea 20bags","4","$16.24","$4.06","$6.59","38.39%"
"210000057755","858045004923","","","","macadamia milk barista unsweetened 32oz Milkadamia","3","$11.55","$3.85","$4.80","19.79%"
"210000057872","860003192832","","","","coffee double shot w/milk rtd 11oz","1","$2.31","$2.31","$3.79","39.05%"
"210000057897","076950208780","","","","bright day peach bergamot tea 16 bags yogi caffeine free","4","$13.84","$3.46","$5.39","35.81%"
"210000058013","819162004548","","","","yerba mate loose tea OG 16oz eco teas","1","$11.06","$11.06","$18.99","41.76%"
"210000058032","741391979277","","","","matcha powder tea rishi 1.050z","2","$15.24","$7.62","$13.99","45.53%"
"210000058075","860004213321","850039752070","","","kava blackberry yuzu rtd can psychedelic water","19","$46.93","$2.47","$3.89","36.5%"
"210000058098","322654002408","","","","collagen hydrolysate 10oz great lakes collagen co","3","$59.10","$19.70","$28.99","32.05%"
"210000058148","856516002287","","","","chia squeeze mango coconut 3.5oz mamma chia","13","$18.33","$1.41","$2.19","35.62%"
"210000058175","810029090018","","","","kombucha jun blueberry basil 12oz","11","$38.61","$3.51","$5.99","41.4%"
"210000058217","039278040371","","","","ginger honey lemon crystals 10 sachets prince of peace","5","$12.53","$2.51","$4.49","44.19%"
"210000058348","816897022342","","","","protein plant powder vanilla 21.6oz four sigmatic","1","$13.50","$13.50","$38.99","65.38%"
"210000058384","733739058348","","","","oat milk powder OG 12oz","1","$6.69","$6.69","$9.99","33.03%"
"210000058546","632432000176","","","","yerba mate peach revival can 15.5oz guayaki","11","$18.26","$1.66","$3.39","51.03%"
"210000058722","819215022055","","","","sparkling water orange vanilla single can waterloo","8","$4.08","$0.51","$0.89","42.7%"
"210000058813","850036042099","","","","kombucha raspberry lemonade zero can humm","2","$4.16","$2.08","$3.39","38.64%"
"210000058850","814784024240","","","","warrior blend chocolate 375gm sunwarrior","1","$15.28","$15.28","$15.00","-1.87%"
"210000058979","819005010156","","","","damiana leaf tea 18bags buddha tea","2","$8.48","$4.24","$8.49","50.06%"
"210000059006","032917002198","","","","nighty night valerian OG 16 tea bags traditional medicinals","3","$13.83","$4.61","$6.99","34.05%"
"210000059126","5060557310095","","","","hibiscus rose soda can something & nothing","7","$11.20","$1.60","$3.49","54.15%"
"210000059340","076950209084","","","","cinnamon horchata stress tea OG 16 bags yogi caffeine free","4","$11.24","$2.81","$5.39","47.87%"
"210000059342","076950209060","","","","blueberry sage stress tea OG 16 bags yogi caffeine free","11","$30.91","$2.81","$5.39","47.87%"
"210000059401","195372731048","","","","tea morrocan mint rtd just ice ta","9","$15.84","$1.76","$3.29","46.5%"
"210000059518","722430160221","","","","kombucha alive lemon lime 16oz Gt's","11","$33.00","$3.00","$4.69","36.03%"
"210000059543","722430740164","","","","kombucha elderberry juniper 16oz gt's","7","$21.42","$3.06","$4.69","34.75%"
"210000059581","5060557310002","","","5060557310071","cucumber soda can something & nothing","11","$15.84","$1.44","$3.49","58.74%"
"210000059692","097467591158","","","","spirutein shaker nature's plus","2","$0.02","$0.01","$4.99","99.8%"
"210000059747","860006268008","","","","tea cherry sweet RTD leelanau","7","$15.05","$2.15","$3.49","38.4%"
"210000059796","815369010740","","","","soda pomegrante italian OG 25.4oz cadia","2","$6.66","$3.33","$5.19","35.84%"
"210000059798","815369010764","","","","soda lemon italian OG 25.4oz cadia","4","$13.32","$3.33","$5.19","35.84%"
"210000059816","657622011855","","","","apple juice box kids OG 8-pack honest tea","3","$12.18","$4.06","$6.49","37.44%"
"210000059818","657622011848","","","","fruit punch juice box kids OG 8-pack honest tea","3","$11.64","$3.88","$6.49","40.22%"
"210000059847","857161008914","","","","kombucha  strawberry brew dr","13","$28.21","$2.17","$3.99","45.61%"
"210000059867","811660022857","","","","electrolyte energy caffeine tropical punch drink tabs nuun bb 3/24","1","$2.01","$2.01","$2.00","-0.5%"
"210000059976","722430160207","","","","kombucha alive cola 16oz gt's","6","$18.00","$3.00","$4.69","36.03%"
"210000059978","","","","","apple  juice box kids single honest","4","$1.96","$0.49","$0.99","50.51%"
"210000060038","855533005752","","","","mushroom defense herbal tea 20 bags bravo","2","$9.04","$4.52","$8.49","46.76%"
"210000060097","850025765633","","","","lion's mane sparkling blue raspberry RTD can  odyssey","5","$10.30","$2.06","$3.99","48.37%"
"210000060115","849429003274","","","","zero calorie creamy root beer soda can zevia","12","$11.28","$0.94","$1.49","36.91%"
"210000060131","322654003368","","","","collagen peptides caramel joint 8oz great lakes collagen","2","$23.38","$11.69","$21.99","46.84%"
"210000060133","322654002897","","","","collagen chai 10oz great lakes collagen co","2","$26.88","$13.44","$28.99","53.64%"
"210000060143","850004695036","","","","CBD sparkling water blood orange wyld","3","$8.64","$2.88","$4.69","38.59%"
"210000060589","733739059680","","","","psyllium husk whole OG 12oz NOW FOODS","3","$29.13","$9.71","$17.99","46.03%"
"210000060628","860009578203","","","","palo azul blue tea 15bags magiktea","1","$5.46","$5.46","$11.99","54.46%"
"210000060646","032917007322","","","","cold care PM 16 tea bags traditional medicinals","4","$17.80","$4.45","$6.99","36.34%"
"210000060661","851770003094","","","","kid protein vanilla 4-pk orgain","4","$25.32","$6.33","$8.60","26.4%"
"210000060713","819005015861","","","","CBD hibiscus blend tea buddha tea","3","$25.98","$8.66","$19.99","56.68%"
"210000060732","733739042675","","","","rooibos reishi tea 24 bags NOW FOODS","7","$27.93","$3.99","$5.99","33.39%"
"210000060967","850020883011","","","","hop water mango single hop wtr","15","$16.80","$1.12","$1.99","43.72%"
"210000061021","722430790169","","","","kombucha honeycrisp apple 16oz gts","9","$27.54","$3.06","$4.69","34.75%"
"210000061079","632432000350","","","","yerba mate berry lemonade can 15.5oz guayaki","19","$33.82","$1.78","$3.39","47.49%"
"210000061104","814784024264","","","","warrior mocha 375gm sunwarrior","1","$11.50","$11.50","$15.00","23.33%"
"210000061108","814784027524","","","","collagen beauty greens pina colada 10.6oz  sunwarrior","1","$15.50","$15.50","$39.99","61.24%"
"210000061135","039278701234","","","","red panax ginseng ultra strength 10x30","4","$45.60","$11.40","$17.99","36.63%"
"210000061173","860008539045","","","","mango power juice OG 11.1oz","4","$14.80","$3.70","$5.99","38.23%"
"210000061289","819215022727","","","","sparkling water raspberry nectarine can waterloo","23","$11.73","$0.51","$0.89","42.7%"
"210000061358","077652082449","","","","meyer lemon blossom tea 20 bags stash","3","$7.20","$2.40","$4.99","51.9%"
"210000061367","850026948332","","","","CBD CBN sparkling water blueberry pom wyld","17","$48.96","$2.88","$4.69","38.59%"
"210000061438","810070875459","","","","coffee mocha latte RTD 11oz chamberlain","6","$16.62","$2.77","$3.99","30.58%"
"210000061442","810070875466","","","","coffee cinnamon bun latte RTD 11oz chamberlain","9","$24.93","$2.77","$3.99","30.58%"
"210000061455","855533005691","","","","chaga herbal tea OG 20 bags bravo","6","$26.16","$4.36","$7.99","45.43%"
"210000061459","819005010644","","","","ashwagandha 18 bags buddha tea","2","$7.44","$3.72","$6.99","46.78%"
"210000061463","850004695012","","","","CBD sparkling water lemon wyld","7","$20.16","$2.88","$4.69","38.59%"
"210000061481","860003304129","","","","kombucha sparkling mango gold can wildwonder","6","$14.76","$2.46","$3.99","38.35%"
"210000061483","860003304105","","","","kombucha sparkling guava rose can wildwonder","3","$7.68","$2.56","$3.99","35.84%"
"210000061487","816897020607","","","","balance mushroom coffee mix single pkt","10","$8.00","$0.80","$1.59","49.69%"
"210000061556","850017346017","","","","prebiotic soda lemon ginger can culture pop","13","$18.88","$1.45","$2.39","39.23%"
"210000061558","850017346000","","","","prebiotic soda orange mango can culture pop","12","$0.12","$0.01","$2.39","99.58%"
"210000061591","849429002994","","","","zero calorie cran raspberry soda can zevia","9","$8.46","$0.94","$1.49","36.91%"
"210000061628","860006882822","","","","watermelon juice OG 11.1oz allwello","7","$25.90","$3.70","$5.99","38.23%"
"210000061727","628240251732","","","","honeybush tea OG celebration","3","$15.81","$5.27","$10.49","49.76%"
"210000061729","628240201461","","","","hibiscus twist tea OG celebration","6","$24.48","$4.08","$7.19","43.25%"
"210000061731","628240201683","","","","parsley leaf tea OG celebration","4","$15.44","$3.86","$7.69","49.8%"
"210000061733","628240251862","","","","thyme leaf tea OG celebration","4","$21.08","$5.27","$10.49","49.76%"
"210000061735","628240201935","","","","wild cherry bark tea OG celebration","1","$3.60","$3.60","$7.19","49.93%"
"210000061739","628240204165","","","","white and green tea OG celebration","2","$8.00","$4.00","$7.99","49.94%"
"210000061741","628240201669","","","","papaya leaf tea OG celebration","5","$16.80","$3.36","$6.69","49.78%"
"210000061747","628240201614","","","","marshmallow leaf and root tea  OG 24bags celebration","5","$21.40","$4.28","$7.49","42.86%"
"210000061751","628240201539","","","","hyssop tea OG celebration","3","$13.56","$4.52","$8.99","49.72%"
"210000061753","628240201409","","","","ginger peppermint tea OG celebration","5","$28.45","$5.69","$9.99","43.04%"
"210000061761","628240251152","","","","calendula tea OG celebration","5","$25.05","$5.01","$8.79","43%"
"210000061763","628240201249","","","","damiana leaf tea OG 24bags celebration","4","$15.08","$3.77","$7.49","49.67%"
"210000061865","076950209343","","","","sweet strawberry digestive tea 16 bags yogi caffeine free","8","$27.40","$3.43","$5.39","36.46%"
"210000061905","076950400016","","","","chai latte classic OG 32oz yogi","6","$27.00","$4.50","$7.49","39.92%"
"210000062062","073490158513","","","","lemon ginger juice OG 8.45 oz","6","$17.34","$2.89","$4.79","39.67%"
"210000062073","855754007252","","","","kombucha infused sparkling water meyer lemon can","11","$14.63","$1.33","$2.29","41.92%"
"210000062090","076950400047","","","","matcha latte OG 32oz yogi","2","$5.30","$2.65","$7.49","64.62%"
"210000062198","076950209046","","","","mandarin mint mindfulness16 bags yogi","4","$13.72","$3.43","$5.39","36.36%"
"210000062293","039278701210","","","","red panax ginseng ultra strength 10x10","3","$15.36","$5.12","$7.99","35.92%"
"210000062343","850049586245","","","","honey ginger instant crystal tea 40pouches box","8","$60.00","$7.50","$11.59","35.29%"
"210000062403","819005015427","","","","mushroom wellness blend 18 bags buddha tea","2","$10.72","$5.36","$9.99","46.35%"
"210000062451","797132923993","","","","honey ginger soda can wehrloom","4","$7.00","$1.75","$2.99","41.47%"
"210000062452","797132923726","","","","honey cream soda can wehrloom","5","$8.75","$1.75","$2.99","41.47%"
"210000062521","810117200169","","","","kombucha mixed berry no sugar single can","9","$16.92","$1.88","$2.99","37.12%"
"210000062575","850039752087","","","","kava orange vanilla rtd can psychedelic water","20","$49.40","$2.47","$3.89","36.5%"
"210000062643","863323000351","","","","hydration berry acai pkt single liquid iv","10","$14.40","$1.44","$1.99","27.64%"
"210000062681","850017346031","","","","prebiotic soda wildberries can culture pop","6","$8.94","$1.49","$2.39","37.66%"
"210000062688","850038717179","","","","oat milk OG 32 oz mooala","3","$11.37","$3.79","$5.59","32.2%"
"210000062856","627733020107","","","","supergreens pear 3.5oz","3","$21.90","$7.30","$14.99","51.3%"
"210000062858","627733001328","","","","turmeric latte mix 3.5oz","3","$25.89","$8.63","$15.99","46.03%"
"210000062864","627733009690","","","","daily cranberry probiotics mix 8oz","1","$10.39","$10.39","$14.90","30.27%"
"210000062881","819005010668","","","","mullein tea 18 bags Buddha tea","4","$17.04","$4.26","$7.99","46.68%"
"210000062896","855395007147","","","","banana milk OG 32 oz mooala","7","$22.96","$3.28","$5.49","40.26%"
"210000062897","863606000252","","","","soursop juice with pulp 16.57oz","13","$38.22","$2.94","$4.49","34.52%"
"210000062909","797132923764","","","","honey root beer soda can wehrloom","6","$10.50","$1.75","$2.99","41.47%"
"210000062911","797132924655","","","","honey infused tea apples cinnamon in a jar wehrloom","3","$23.37","$7.79","$12.99","40.03%"
"210000062925","795239420803","","","","teeccino Irish cream 10bags","6","$24.78","$4.13","$6.99","40.92%"
"210000063091","628240201133","","","","burdock tea OG celebration","3","$12.24","$4.08","$7.19","43.25%"
"210000063130","733739066718","","","","hot cocoa mix OG 14oz NOW FOODS","1","$7.99","$7.99","$11.99","33.36%"
"210000063135","812475018370","","","","pineapple juice with pulp 10.8oz alo","12","$16.32","$1.36","$2.69","49.44%"
"210000063137","812475018356","","","","mango juice with pulp 10.8oz alo","10","$13.60","$1.36","$2.69","49.44%"
"210000063139","812475018578","","","","peach juice with pulp 10.8oz alo","5","$8.15","$1.63","$2.69","39.41%"
"210000063169","196852151646","","","","switchel water OG can ancient drinks","10","$17.50","$1.75","$2.99","41.47%"
"210000063185","628240204707","","","","chai double tea celebration","3","$14.46","$4.82","$8.49","43.23%"
"210000063187","628240205018","","","","C blend tea celebration","2","$12.16","$6.08","$9.99","39.14%"
"210000063193","797132924631","","","","honey infused tea jasmine rose in a jar wehrloom","2","$15.58","$7.79","$12.99","40.03%"
"210000063208","810063711078","","","","prebiotic soda wild berry pop can poppi","3","$3.87","$1.29","$2.99","56.86%"
"210000063263","812475018394","","","","lychee juice with pulp 10.8oz alo","8","$13.04","$1.63","$2.69","39.41%"
"210000063383","810100920203","","","","core cleanser digest strawberry 375gm sunwarrior","2","$31.48","$15.74","$19.00","17.16%"
"210000063412","854105007200","","","","energy drink ginger berry can sunshine","4","$5.32","$1.33","$3.49","61.89%"
"210000063414","854105007248","","","","energy drink blueberry lemonade can sunshine","11","$14.63","$1.33","$3.49","61.89%"
"210000063416","854105007231","","","","energy drink clementine twist can sunshine","1","$1.33","$1.33","$3.49","61.89%"
"210000063501","196110003281","","","","turmeric citrus medley drink mix single pkt","1","$1.08","$1.08","$1.99","45.73%"
"210000063509","","","","","mushroom chaga protect mix single pkt","10","$8.60","$0.86","$1.69","49.11%"
"210000063538","036192000276","","","","cranberry grape juice 32oz","3","$13.77","$4.59","$7.59","39.53%"
"210000063567","854936003884","","","","lymph support tea bio nutrition","1","$0.01","$0.01","$13.99","99.93%"
"210000063569","860009687592","","","","pineapple extract cleansing tea bio nutrition","3","$17.49","$5.83","$8.99","35.15%"
"210000063587","819005010392","","","","raspberry leaf tea OG 18bags","2","$7.44","$3.72","$7.99","53.44%"
"210000063598","790223100181","","","","papaya puree OG 16oz","2","$12.86","$6.43","$12.49","48.52%"
"210000063604","074682107302","","","","very veggie low salt 32oz knudsen","4","$15.24","$3.81","$5.99","36.39%"
"210000063606","074682000344","","","","elderberry echinacea juice OG 32oz knudsen","4","$14.64","$3.66","$11.49","68.15%"
"210000063623","036192000429","","","","green tea pomegranate  OG 32oz Santa Cruz","1","$1.87","$1.87","$3.99","53.13%"
"210000063627","039278040302","","","","ginger honey crystals with ginseng","2","$4.70","$2.35","$4.49","47.66%"
"210000063639","850026969443","","","","complete nutrition meal shake vanilla single owyn","7","$12.46","$1.78","$2.99","40.47%"
"210000063641","856461008747","","","","complete nutrition meal shake chocolate single owyn","23","$41.98","$1.83","$2.99","38.96%"
"210000063653","628240201171","","","","chamomile tea celebration","1","$4.56","$4.56","$6.69","31.84%"
"210000063673","855432003323","","","","water still plus electrolytes tall girl open water single can","10","$11.00","$1.10","$1.79","38.55%"
"210000063731","076950209596","","","","cozy cardamom immune + sleep 16 bags yogi","2","$6.86","$3.43","$5.39","36.36%"
"210000063733","076950209619","","","","constipation support 16 bags yogi","4","$7.92","$1.98","$5.39","63.27%"
"210000063740","850028270417","","","","tea sparkling adaptogen lemon can 12oz","11","$0.11","$0.01","$2.99","99.67%"
"210000063850","850039752223","","","","psychedelic good mood mix fruit punch single packet","14","$16.66","$1.19","$1.99","40.2%"
"210000063896","850017346345","","","","prebiotic soda grape can culture pop","3","$4.47","$1.49","$2.39","37.66%"
"210000063898","850017346215","","","","prebiotic soda black cherry can culture pop","4","$5.96","$1.49","$2.39","37.66%"
"210000063936","589759821013","","","4589759821013","yuzu juice sparkling 8.45oz kimino","4","$11.32","$2.83","$4.39","35.54%"
"210000063948","850032072052","","","","iced tea blood orange hibiscus 16.9oz asceptic saint james","6","$0.06","$0.01","$3.39","99.71%"
"210000063950","850032072137","","","","iced tea black lemon 16.9oz asceptic saint james","7","$8.40","$1.20","$3.39","64.6%"
"210000063954","850032072090","","","","iced tea green 16.9oz saint james","16","$4.92","$0.31","$3.39","90.93%"
"210000063956","850032072106","","","","iced tea green pineapple mango 16.9oz asceptic saint james","5","$0.05","$0.01","$3.39","99.71%"
"210000063972","22014960507","","","022014960507","apple juice OG 96oz north coast","4","$53.88","$13.47","$17.99","25.13%"
"210000063992","857730006044","","","","chai masala star anise 3oz","3","$30.54","$10.18","$15.99","36.34%"
"210000063996","857730006105","","","","chai masala golden 3oz","2","$20.36","$10.18","$15.99","36.34%"
"210000064003","097467458871","","","","spiruteinookies & cream 1.15 lbs nature's plus","3","$40.44","$13.48","$25.99","48.13%"
"210000064089","850032072076","","","","iced tea green passion fruit peach 16.9oz asceptic saint james","5","$9.00","$1.80","$3.39","46.9%"
"210000064093","032917008503","","","","rosy mood 16 tea bags traditional medicinals","6","$27.66","$4.61","$6.99","34.05%"
"210000064099","816897023943","","","","mushroom tea calm lion's mane 2.12 oz four sigma","9","$19.68","$2.19","$9.99","78.11%"
"210000064101","816897023929","","","","mushroom tea focus lion's mane 2.12 oz four sigma","9","$19.74","$2.19","$9.99","78.04%"
"210000064140","855533005035","","","","dieter's slimming herbal tea 20 bags bravo","2","$7.92","$3.96","$5.99","33.89%"
"210000064145","851373005051","","","","electrolyte drink blueberry peach asceptic nooma","8","$8.56","$1.07","$2.69","60.22%"
"210000064149","850628002586","","","","protein OG plain unsweetened whey 12 oz tera's","1","$16.53","$16.53","$32.99","49.89%"
"210000064157","860008334589","","","","sweet tea prebiotics halfday","14","$24.64","$1.76","$3.39","48.08%"
"210000064159","860000322966","","","","green tea w/honey & ginseng halfday","3","$5.61","$1.87","$3.39","44.84%"
"210000064161","860000322997","","","","ice tea raspberry halfday","7","$13.09","$1.87","$3.39","44.84%"
"210000064179","850056406017","","","","mushroom energy mango guava can melting forest","14","$31.42","$2.24","$4.19","46.44%"
"210000064183","850056406055","","","","mushroom d-stress coconut pineapple can melting forest","12","$26.28","$2.19","$4.19","47.73%"
"210000064185","850056406000","","","","mushroom energy black cherry can melting forest","9","$19.71","$2.19","$4.19","47.73%"
"210000064223","771733112925","","","","ezee recovery tea reishi mushroom bell lifestyle","1","$0.01","$0.01","$5.00","99.8%"
"210000064241","855395007277","","","","almond milk vanilla unsweetened OG 32 oz mooala","12","$39.36","$3.28","$5.59","41.32%"
"210000064273","195893948802","","","","water alkaline 16.9oz agua plus","8","$6.16","$0.77","$1.59","51.57%"
"210000064354","850051627141","","","","lion's mane hydration cherry limeade single pkt fungies","4","$4.12","$1.03","$1.79","42.46%"
"210000064356","850051627158","","","","lion's mane hydration strawberry lemonade single pkt fungies","9","$9.27","$1.03","$1.79","42.46%"
"210000064358","850051627134","","","","lion's mane hydration watermelon single pkt fungies","8","$8.24","$1.03","$1.79","42.46%"
"210000064421","850020883028","","","","hop water blood orange  single hop wtr","8","$8.96","$1.12","$1.99","43.72%"
"210000064473","860000780360","","","","mela watermelon passion fruit water","8","$16.08","$2.01","$3.49","42.41%"
"210000064488","850019179217","","","","mood water peach ginger recess","10","$19.30","$1.93","$3.19","39.5%"
"210000064526","733739069962","","","","slender sticks pomegranate berry NOW FOODS","1","$3.99","$3.99","$7.99","50.06%"
"210000064528","733739069986","","","","slender sticks tropical punch NOW FOODS","1","$3.99","$3.99","$7.99","50.06%"
"210000064530","628240201768","","","","rosemary tea OG celebration","4","$19.20","$4.80","$7.39","35.05%"
"210000064540","627733005302","","","","fiber  fuel smoothie mix berry burst 7oz","2","$15.58","$7.79","$14.99","48.03%"
"210000064544","816960022620","","","","matcha OG 1.5 oz","1","$8.76","$8.76","$13.99","37.38%"
"210000064571","819005010422","","","","sage leaf tea 18 bags buddha","3","$11.85","$3.95","$6.99","43.49%"
"210000064587","797132923894","","","","honey cola soda can wehrloom","5","$8.30","$1.66","$2.99","44.48%"
"210000064608","850026948295","","","","CBD sparkling grapefruit 20 mg wyld","10","$28.80","$2.88","$4.69","38.59%"
"210000064616","850021474430","","","","hydration golden cherry pkt single liquid iv","1","$1.20","$1.20","$1.99","39.7%"
"210000064618","853057007610","","","","just water 33.8oz asceptic","17","$22.27","$1.31","$2.59","49.42%"
"210000064620","816897022298","","","","protein plant powder cacao 21.6oz four sigmatic","1","$13.50","$13.50","$38.99","65.38%"
"210000064622","816897022274","","","","protein plant powder peanut butter 21.6oz four sigmatic","1","$13.50","$13.50","$38.99","65.38%"
"210000064626","816897023608","","","","mushroom focus complex 90cps four sigma","1","$9.49","$9.49","$34.99","72.88%"
"210000064630","860005678549","","","","pecan milk unsweetened vanilla OG pecana","15","$42.75","$2.85","$5.99","52.42%"
"210000064632","860005678532","","","","pecan milk unsweetened original OG pecana","14","$39.90","$2.85","$5.99","52.42%"
"210000064634","860005678556","","","","pecan milk praline OG pecana","2","$8.14","$4.07","$5.99","32.05%"
"210000064670","781723971678","","","","matcha tea whisk stand helen's asian kitchen","1","$6.00","$6.00","$9.99","39.94%"
"210000064681","840442200091","","","","tea dead billionaire can liquid death","3","$3.78","$1.26","$1.99","36.68%"
"210000064686","840269200298","","","","sparkling water mandarin soda 6 pack sanzo","2","$7.54","$3.77","$11.99","68.56%"
"210000064688","840269200236","","","","sparkling water mango soda 6 pack sanzo","2","$13.40","$6.70","$11.99","44.12%"
"210000064690","840269200229","","","","sparkling water lychee soda 6 pack sanzo","2","$13.40","$6.70","$11.99","44.12%"
"210000064691","810053000229","","","","water alkaline gallon","1","$3.79","$3.79","$5.99","36.73%"
"210000064850","850017346161","","","","prebiotic soda lemon lime can culture pop","7","$10.43","$1.49","$2.39","37.66%"
"210000064878","722430351124","","","","agua de kefir guava paloma can gt's","7","$16.17","$2.31","$3.89","40.62%"
"210000064882","636046700347","","","","Cranberry juice OG 16oz harney & sons","6","$9.42","$1.57","$2.79","43.73%"
"210000064926","840407600225","","X004F97SLR","","bamboo matcha tea whisk in clear plastic case or cardboard tube","5","$42.50","$8.50","$17.99","52.75%"
"210000064928","076950450479","","","","peppermint tea OG 16 bags yogi caffeine free","3","$10.29","$3.43","$5.39","36.36%"
"210000064936","840442200114","","","","rest in peach can liquid death","9","$11.25","$1.25","$1.99","37.19%"
"210000064947","850039752216","","","","psychedelic good mood mix watermelon single packet","4","$4.56","$1.14","$1.99","42.71%"
"210000064964","852457007794","","","","epic protein complete coffee single pkt sprout living","13","$22.88","$1.76","$3.99","55.89%"
"210000064966","852457007169","","","","epic protein complete chocolate maca single pkt sprout living","21","$36.96","$1.76","$3.99","55.89%"
"210000064968","852457007152","","","","epic protein complete original single pkt sprout living","25","$44.00","$1.76","$3.99","55.89%"
"210000064970","","","","","epic protein complete vanilla lucuma single pkt sprout living","25","$44.00","$1.76","$3.99","55.89%"
"210000064990","850056406208","","","","d stress yuzu lime can melting forest","2","$4.38","$2.19","$4.19","47.73%"
"210000064998","794522732142","","","","tea concentrate peach mango tazo","4","$11.84","$2.96","$8.99","67.07%"
"210000065006","795239433704","","","","tea dandelion blueberry vanilla OG 10bags teecino","2","$5.30","$2.65","$6.99","62.09%"
"210000065012","850039862076","","","","water white peach pouch htwo","1","$0.01","$0.01","$3.39","99.71%"
"210000065014","860007559198","","","","water plus pouch htwo","5","$12.35","$2.47","$3.69","33.06%"
"210000065016","850039862281","","","","water lemonade pouch htwo","2","$0.02","$0.01","$3.39","99.71%"
"210000065021","733739042354","","","","ginger mint tea OG 24 bags NOW FOODS","3","$11.97","$3.99","$5.99","33.39%"
"210000065055","850039862069","","","","water acai pouch htwo","1","$0.01","$0.01","$3.39","99.71%"
"210000065057","850039862267","","","","water plus peach mango pouch htwo","2","$0.02","$0.01","$3.39","99.71%"
"210000065059","850039862274","","","","water plus lemon lime pouch htwo","2","$0.02","$0.01","$3.39","99.71%"
"210000065081","","","","","slender stick pomegranate berry single packet NOW FOODS","12","$3.96","$0.33","$0.69","52.17%"
"210000065083","","","","","slender stick tropical punch single packet NOW FOODS","12","$3.96","$0.33","$0.69","52.17%"
"210000065085","","","","","slender stick acai lemonade single packet NOW FOODS","12","$3.96","$0.33","$0.69","52.17%"
"210000065112","850004695005","","","","CBD sparkling raspberry wyld","15","$43.20","$2.88","$4.69","38.59%"
"210000065141","008274002034","","","","apple cider spiced 16.8oz reed's","12","$41.88","$3.49","$5.69","38.66%"
"210000065145","032917002952","","","","green tea toasted rice 16 tea bags traditional medicinals","6","$26.70","$4.45","$6.69","33.48%"
"210000065147","076950209558","","","","cranberry spice tea OG 16 bags yogi","10","$34.10","$3.41","$5.39","36.73%"
"210000065149","850039752193","","","","psychedelic good mood mix grape single packet","24","$28.56","$1.19","$1.99","40.2%"
"210000065151","850039752247","","","","psychedelic good mood mix strawberry kiwi single packet","20","$21.40","$1.07","$1.99","46.23%"
"210000065165","850025765626","","","","energy pineapple mango odyssey","10","$20.60","$2.06","$3.99","48.37%"
"210000065181","","","","","dreamroot tart cherry syrup 12oz sage village","3","$42.00","$14.00","$21.99","36.33%"
"210000065189","873024002424","","","","Ener-B raspberry lemonade sugar free pkt","3","$0.03","$0.01","$0.49","97.96%"
"210000065207","632432000688","","","","yerba mate bravo mango can 15.5oz guayaki","12","$19.20","$1.60","$3.39","52.8%"
"210000065209","850032072274","","","","iced tea white lotus mango16.9oz  saint james","13","$1.32","$0.10","$3.39","97%"
"210000065223","196852090150","","","","sekanjabin water OG can ancient drinks","10","$17.50","$1.75","$2.99","41.47%"
"210000065243","","","","","elderberry syrup pumpkin spice local 12oz sage village","2","$28.00","$14.00","$21.99","36.33%"
"210000065246","810133449610","","","","tea cherry obituary can liquid death","6","$6.66","$1.11","$1.99","44.22%"
"210000065248","850056406338","","","","rosemary margarita can melting forest","9","$12.96","$1.44","$4.19","65.63%"
"210000065250","850056406352","","","","hibiscus rose can melting forest","5","$7.20","$1.44","$4.19","65.63%"
"210000065252","850056406383","","","","citrus spritz can melting forest","15","$21.60","$1.44","$4.19","65.63%"
"210000065254","850056406376","","","","whiskey ginger can melting forest","10","$14.40","$1.44","$4.19","65.63%"
"210000065256","","","","","matcha tea set 7 piece the first matcha dark blue box with pink fan on it","1","$24.69","$24.69","$36.99","33.25%"
"210000065263","196852860524","","","","posca water OG can ancient drinks","11","$19.25","$1.75","$2.99","41.47%"
"210000065264","860005201785","","","","kombucha lavender bliss can","1","$2.36","$2.36","$4.39","46.24%"
"210000065266","860005201778","","","","kombucha rose berry can","4","$9.44","$2.36","$4.39","46.24%"
"210000065268","860005201792","","","","kombucha blue dream can","8","$18.88","$2.36","$4.39","46.24%"
